TCGA.BF.A3DL.01,35403.38072,70851.58888,35473.92881,73681.59592,3177.603335,2690.380622,3180.542838,110.966259,72881.31608,2092.19165,4702.4708,972.975674,1995.188033,17349.68481,4.409255,8.818511,769.415053,372.582075,9729.021865,42193.63392,88.919982,9.553387,455.62305,754.717536,260.88094,365.233316,59.524947,675.35094,651.834912,42.622801,129.338156,30.129911,684.169451,39.683298,80.836348,251.327553,288.071348,79.366596,1821.757323,66.13883,217648.9263,166.816826,14005.99953,404.181738,23784.25808,416.674628,2.204628,63.934202,9218.283124,526.906011,1517.518706,24.98578,798.075213,639.342022,219.72789,6303.765357,5582.852112,3485.516331,8.818511,56.585443,16.902145,722.382997,301.299114,274.843582,487.222713,539.398901,141.09617,492.366844,44.092553,12.49289,10.288262,26.455532,256.471684,402.711986,205.030372,4.409255,108.761631,184.453848,264.555319,38.213546,21.311401,15.432394,24.98578,39918.45817,44.092553,13.227766,49.97156,5.144131,3.674379,31346.86583,515.882873,52.911064,812.037855,8.818511,4991.277023,1913.616809,4.409255,4459.226881,17581.17072,10957.73435,335.103404,1139.7925,289.541099,3220.226136,104780.8086,656.244167,686.374078,320.405887,2.939504,14300.68476,103.6175,221.932518,7130.50073,10427.15396,19.106773,50.706436,2765.337962,25.720656,47.032057,0.734876,13.227766,129.338156,15.432394,5.144131,1367.604025,144.035674,15.432394,243.243919,27.925284,15.432394,13.227766,5.144131,2.939504,16.16727,1419.045337,13.962642,6.613883,12.49289,80.101472,37.47867,38.213546,39.683298,19.106773,373.316951,21.311401,1882.017146,29.395035,971.505922,24.98578,18.371897,748.838529,37.47867,135.217163,178.57484,28.66016,1.469752,47.032057,80.101472,79.366596,188.128227,8.083635,93.329238,64.669078,8.083635,5.144131,7256.164506,659.918546,382.135461,184.453848,2.939504,37.47867,10.288262,832.61438,1258.842394,133.012536,226.341773,40.418174,151.384433,453.418422,9.553387,49.236684,54.380816,17.637021,24.250904,9.553387,6.613883,1448.440373,1377.157412,222.667394,7961.645358,291.745727,1504.29094,19.841649,52.911064,62.46445,16716.2218
TCGA.BF.A3DM.01,23774.29051,47773.26953,24260.96581,42837.76187,4121.236524,1036.263376,10963.00144,15.278818,13234.15283,1210.172278,1025.927705,28532.74363,3158.670976,60475.35999,24.715735,12.133179,2470.67478,373.881669,18344.91752,54442.0243,339.729017,5.841901,1352.624789,1064.574128,456.117661,230.530404,186.042081,579.246961,541.499292,52.127733,139.306872,47.633963,12465.71815,48.08334,99.761695,315.013281,190.985228,168.067,4293.347917,78.640976,74274.82909,503.302247,537.904276,139.306872,16334.4048,242.214206,191.883982,58.868388,12137.67294,625.98217,95.717302,160.876968,1134.227564,463.75707,672.268001,1910.75103,2961.394471,810.226742,6.740655,65.609043,12.133179,479.934643,490.270314,510.492279,357.25472,1091.536748,423.762517,1606.522797,229.63165,51.678356,55.722749,15.278818,567.563159,608.905843,868.196376,6.291278,82.235992,149.642543,207.1628,34.152652,66.957174,5899.421337,135.711856,104194.3502,822.809298,7.639409,12.582556,5.392524,22.46885,52236.03258,156.832575,39.994554,33.703275,21.570096,7051.174604,3787.798785,49.431471,8946.197439,29094.91427,730.237635,359.501605,1528.780575,4305.481096,5608.674414,3956.764539,27.861374,38.197046,246.707976,11.234425,12013.19551,689.344327,517.232934,13242.691,12907.45575,11.683802,4.943147,5432.069251,33.253898,401.743044,25.165112,101.559203,191.434605,63.362158,1.797508,794.947924,84.482877,51.228979,61.115273,76.394091,53.026487,124.926808,200.422145,7.190032,52.57711,724.845111,21.120719,8.98754,56.621503,8.538163,16.626949,83.584123,66.957174,26.513243,176.155786,13.48131,3826.445208,4.49377,316.361412,4.943147,14.380064,642.609119,111.445498,474.542119,95.267925,27.861374,9.886294,1405.201898,220.194733,47.633963,841.233756,13.48131,421.515632,21.570096,40.893308,49.880848,1888.731557,154.58569,1173.323363,769.333435,9.436917,340.178394,15.278818,177.953294,7642.554744,502.403493,248.954861,23.816981,146.946281,342.874656,35.500783,60.216519,38.197046,23.816981,402.192421,44.488324,46.735209,5830.217278,5878.749995,219.295979,34297.80124,745.067076,11414.62533,16.626949,233.676043,411.629338,150623.5331
TCGA.BF.A3DN.01,22100.39975,44445.00518,22422.44331,56560.7715,821.574609,1116.674287,6602.106841,15.396505,14463.73332,1044.82393,764.693077,20750.63949,2354.382209,32852.72003,20.528673,45.334153,934.482312,235.224381,28680.2672,130255.7146,63.724423,3.849126,2323.589199,1461.384924,1598.242746,450.775449,97.938878,212.557304,171.927638,98.366559,42.340388,25.233161,1952.790039,21.811715,46.189515,468.738038,567.959959,176.632126,2498.082921,199.726883,152404.4422,1147.467296,2853.057896,421.265482,17209.01568,143.273032,15.824186,694.981124,6079.908716,431.529818,216.40643,65.007465,1204.348828,401.164489,230.519893,7528.463219,4742.978873,1391.672971,9.836656,99.649601,19.673312,1279.192949,467.882677,212.129623,391.327833,665.898837,111.19698,715.509798,45.761834,19.673312,25.233161,24.377799,427.680692,1050.81146,478.574694,6.41521,508.940023,855.789064,1165.429885,18.81795,47.044876,167.650831,30.365329,44233.73092,121.888997,3.421446,55.59849,16.251866,4.704488,52818.56545,249.765524,63.724423,242.922633,11.975059,7085.813703,2192.718907,21.384035,3437.697401,22394.21639,2066.553103,300.231846,1448.126823,2164.064301,4565.491386,12799.62775,44.478792,51.749364,372.082202,4.704488,17316.79121,389.18943,500.81409,18479.65502,11458.4211,7.698252,5.98753,1972.891032,11.547379,131.725653,18.39027,207.852816,86.3915,21.811715,8.553614,198.01616,94.089752,10.692017,32.503733,73.133398,18.39027,107.775534,47.472557,8.553614,36.352859,615.004835,15.824186,11.547379,157.386495,211.701942,25.660842,23.522438,22.667077,10.692017,120.605955,6.41521,1489.184169,4.704488,896.41873,21.384035,5.559849,321.1882,48.327918,117.61219,1601.664191,19.673312,10.264337,360.534823,112.052341,648.79161,1280.048311,8.981295,351.553529,46.189515,6.842891,54.743129,6883.948417,318.622115,1644.00458,196.733118,8.553614,270.294197,5.559849,336.157024,1272.777739,209.135858,167.650831,22.667077,129.58725,82.114693,50.038641,73.133398,25.660842,23.094757,112.907703,33.786775,35.069817,594.476162,609.872667,798.479852,22813.34347,166.79547,5846.395058,11.547379,121.888997,106.920173,122297.8599
TCGA.BF.A5EP.01,15074.62754,30038.47234,15094.07794,30636.64276,731.504356,924.598955,4781.698804,88.231547,12120.42112,1043.838394,1568.435545,5056.259591,1985.068854,65344.62171,42.847269,34.390571,490.20658,64.834683,25655.92967,80656.88246,73.85516,7.892918,1921.361731,599.861761,1662.023,262.157631,4.792129,251.163924,169.979625,117.829989,133.897715,31.571672,1956.316082,70.754371,131.078815,482.313662,204.933976,76.39217,3842.723463,320.790735,8108.281813,615.365707,1704.024599,2166.887856,25299.6208,124.031567,115.292979,256.519832,3735.041511,341.3687,926.290295,223.538711,775.479185,401.975034,1477.948879,3166.469532,2348.424968,1178.017998,43.974828,45.948058,38.90081,8179.881854,1837.922313,507.401866,818.326453,801.694948,92.741785,650.601948,45.384278,30.444112,30.162222,5.355909,318.817506,311.770257,1592.114298,15.785836,474.702634,622.131065,584.639705,143.481972,118.393769,131.642595,836.367409,305805.4666,1972.665698,5.074019,14.658276,15.785836,21.705524,34112.06365,321.354515,118.957549,259.338731,38.33703,2829.611071,491.33414,9.020478,947.713929,25210.54359,978.721821,544.329446,612.264918,561.806621,5274.724283,17321.85402,897.537522,827.065041,140.663073,7.892918,3811.151791,1303.459015,1158.567593,29703.58711,8189.184222,77.519729,6.765358,2306.141479,12.403157,73.85516,3.100789,191.121369,68.781142,13.812606,63.989013,16990.06958,161.241037,3.664569,42.565379,312.334037,41.719709,486.260121,63.143343,9.302368,113.88353,2573.373129,8.456698,9.302368,289.782843,27.907103,31.007892,40.310259,46.229948,41.719709,472.729405,30.162222,563.779851,5.074019,274.560787,39.746479,3.664569,506.274306,43.692938,372.940371,277.943466,18.322845,26.215763,148.837881,168.006396,104.863052,1553.495379,65.962243,488.515241,77.23784,9.866147,60.888224,9787.500099,562.370401,2032.990142,296.266312,8.174808,182.382782,86.540207,501.200287,6355.490257,558.705832,785.909112,17.195285,1054.832101,48.766957,143.481972,118.675659,46.229948,35.518131,44.256718,18.604735,29.880332,6968.318955,7021.596151,1695.567901,25762.20217,148.837881,26905.54771,56.941765,109.937071,54.968535,51119.61041
TCGA.BF.A5EQ.01,6928.114314,13709.77482,6799.27741,6136.839225,419.409757,982.938555,2038.042757,50.728204,10350.67622,1057.014469,1324.239613,2792.598267,4838.494344,65118.2466,68.13286,32.262289,584.753988,108.672974,7803.441155,29191.004,24.196717,10.824847,2361.090151,462.072389,1751.078187,306.491746,3.820534,140.723011,64.100074,53.911983,47.756678,11.249351,2297.626833,43.087136,220.741977,296.515906,145.604804,60.916296,3366.102904,1694.619181,7141.851978,1062.108515,973.811724,1145.31126,35392.58006,255.339037,29.503014,1059.985996,1669.99796,76.835188,977.632258,443.818726,523.837693,451.884298,3022.042572,12977.50576,11895.02106,2045.471574,100.607401,38.842098,9.763587,2866.461928,421.107772,396.062048,535.299295,702.341542,214.798924,441.696207,161.099193,75.349425,92.329577,11.461603,99.33389,66.647097,846.672835,16.131145,625.718605,859.407949,847.097339,366.771286,78.957707,380.992163,1533.73224,318173.6658,298.213921,3.183779,5.518549,13.159618,9.126832,82166.31932,104.852439,52.213968,705.737572,69.830876,9353.092287,1812.84349,28.017251,1600.167085,22449.67136,1429.304304,408.797162,849.007606,991.428631,5021.243232,10231.81516,870.869551,830.753942,334.721249,7.216565,8375.247778,864.714246,1523.544148,42638.01096,10236.27245,22.28645,9.126832,2661.426592,14.008625,85.537516,0.636756,69.19412,18.041412,9.339084,12.098358,664.772955,61.765303,6.155305,80.443471,316.892089,9.126832,848.795354,7.85332,8.277824,182.324383,1464.325868,24.196717,6.155305,741.18364,21.437442,25.68248,76.198433,78.957707,23.135457,1390.674458,42.45038,708.284595,6.579809,189.965452,2.547023,5.094046,437.875673,50.940456,253.216518,152.821369,28.017251,14.433129,127.987897,72.59015,40.327861,3616.7724,120.771332,668.805741,107.18721,11.673855,53.699731,44331.78114,5817.187862,4273.692035,510.253571,1.273511,187.418429,30.988778,577.749676,754.343258,198.880032,242.816175,16.980152,223.925756,56.459006,456.55384,143.057782,24.621221,14.008625,39.903357,23.559961,22.923205,803.161195,825.447645,2690.505102,33508.84443,122.257095,35938.27969,5.306298,91.905073,52.213968,38333.96691
TCGA.BF.A5ER.01,7549.574767,14917.56278,7643.887266,5956.467744,266.397618,540.185394,1708.886173,57.361706,15269.12318,764.353535,1389.701709,637.313192,3429.737364,168177.1329,97.127797,4.57486,626.40391,151.322293,16556.06649,41457.02957,38.358442,4.926772,1158.495322,141.820661,816.436557,298.421638,2.815298,105.22178,63.344216,6.334422,45.044776,3.871035,1686.363785,41.525652,29.560634,228.391089,198.12663,87.274253,1993.583231,103.462219,18070.69707,542.296868,4657.559411,1460.436083,35288.00679,216.074158,11.613106,85.162779,3495.544966,108.740904,174.548505,569.042204,501.123128,394.845611,3015.888489,3716.545896,3706.692352,1046.235295,53.490671,15.484142,4.222948,40320.35281,8905.140981,320.240201,386.751628,590.508855,70.734374,704.528443,106.981342,21.818563,29.208722,12.668843,47.508162,8.093983,327.63036,8.093983,319.888289,428.629192,356.839081,217.481807,160.823925,1169.756515,1450.230626,215414.3222,19.707089,0.351912,5.630597,16.187966,11.965019,57661.88758,68.270988,29.560634,507.45755,8.797808,2221.97432,410.681665,4.926772,1723.66649,13600.0031,1236.619854,267.453355,390.974575,268.15718,3176.008589,16330.13879,397.308997,349.448923,55.602145,5.630597,6131.720073,748.165569,629.923033,54210.33165,6987.922721,13.020755,4.57486,2700.926972,5.278685,114.723413,1.407649,10.557369,74.60541,2.463386,8.093983,249.505827,30.968283,0.703825,92.552937,193.199858,4.57486,513.440059,7.390158,3.167211,99.239271,1500.554086,2.111474,3.871035,129.151817,1.759562,21.818563,57.009794,61.232742,10.205457,1465.714767,48.211986,1047.291032,6.686334,326.574623,3.519123,10.909282,412.441226,30.616371,700.657407,269.212916,49.619636,19.707089,20.762826,24.985774,103.814131,1514.278666,27.801072,291.735304,33.431669,8.093983,30.616371,48617.38932,5822.389154,1123.304091,400.476208,4.222948,20.410914,8.445895,122.113571,1599.441445,165.046873,76.364971,17.947528,131.263291,38.710354,102.406482,73.901585,20.059002,11.613106,39.766091,19.355177,5.278685,672.15251,710.510952,2656.586021,35996.05436,92.552937,28720.97119,9.14972,156.249065,16.187966,26204.79818
TCGA.BF.A5ES.01,18802.71481,37466.26012,18825.83701,22010.15719,1928.740856,1922.633104,2936.519951,62.822593,19087.16155,1256.451858,2224.530565,1851.521419,1164.399309,79177.40795,54.533501,3.926412,532.683236,77.219437,25388.61663,150559.5792,36.210245,25.739812,2360.646183,729.440107,1498.580602,489.928971,12.215504,146.149782,69.802881,56.278573,110.812074,23.558472,3198.280755,38.391585,78.964509,298.407316,354.685889,51.479625,3574.343777,806.223276,6027.042509,862.501849,1974.985265,2342.759194,41770.04401,236.020991,28.793688,1544.388743,2230.202049,536.609648,1446.664709,298.407316,1032.210103,487.311363,761.723939,5182.427648,5983.415708,1081.944656,76.783169,167.090646,36.210245,532.683236,88.126137,464.189159,776.993319,2040.425466,101.214177,858.139169,56.278573,26.17608,27.921152,26.612348,441.939491,78.528241,1611.574016,11.779236,1101.140448,1453.208729,1157.419021,97.287765,66.749005,271.3587,141.787102,87333.00206,806.659544,9.597896,6.980288,28.793688,5.235216,136820.6271,262.197072,123.027578,1184.467637,28.35742,15642.38937,426.233842,6.54402,2886.34913,26938.67686,1684.430773,640.005165,3380.640782,502.144475,4863.079468,20189.17453,715.915799,625.608321,156.183946,23.99474,10091.31526,802.733132,1691.847329,20850.12056,10011.47821,13.960576,6.54402,2786.007489,10.9067,200.683283,3.926412,119.101166,58.896181,16.141916,5.671484,1172.688401,228.604435,6.107752,109.067002,540.972328,40.572925,704.57283,1.308804,9.597896,588.525541,1861.555583,13.960576,15.705648,338.107705,2.18134,65.440201,27.921152,32.7201,81.145849,193.702995,35.337709,554.932904,0.436268,283.137936,13.08804,3.490144,808.840884,34.465173,538.35472,414.890874,19.195792,12.651772,123.463846,99.469105,117.792362,3736.635475,109.939538,552.315296,75.474365,10.9067,78.091973,23055.01907,771.758103,1953.608133,165.781842,5.235216,246.491424,22.249668,266.559752,268.304824,222.496683,230.349507,27.048616,186.286439,28.793688,143.095906,116.919826,58.459913,49.734553,54.969769,23.122204,31.847564,2051.768434,2014.249386,1422.233701,19933.52148,172.325863,24047.52878,12.651772,80.273313,186.286439,56849.21138
TCGA.BF.A9VF.01,15506.98563,30768.61587,15553.66442,15859.11875,3273.058374,1072.44519,4498.960084,38.510001,32554.37131,1656.805286,1901.577189,1097.243297,2419.128268,41124.30533,7.585303,0.875227,2834.569495,148.788642,15710.03836,40334.8503,72.352124,12.544925,1139.837692,585.818809,887.188744,274.237889,17.212804,465.912668,423.318273,373.138574,114.363034,40.843941,4689.467894,14.878864,126.324474,180.296825,125.740989,399.103651,4120.570146,134.493262,24341.23829,661.380099,1409.991186,546.141838,33505.45165,797.623816,7.585303,621.703128,4619.741452,1008.553596,228.434326,57.47326,593.11237,240.687509,865.308061,8371.840904,6766.090543,2476.309785,13.711894,88.6897,25.381592,1934.252341,737.524875,729.647829,902.067608,900.317153,176.504173,917.821699,256.733342,24.798107,22.464167,7.293561,308.371753,2930.552756,1150.923905,27.423789,309.538723,471.164032,568.02252,49.596214,340.755164,10125.79642,76.72826,76772.02167,551.101459,14.878864,15.170607,4.959621,23.047652,171186.8753,75.853033,11.377955,88.981443,5.543106,7935.102479,908.777684,6.418334,3582.013612,60088.14706,2055.908937,347.46524,1107.746024,608.574719,6139.427794,20451.14467,451.325546,408.147666,194.592204,15.170607,35465.96081,1098.410266,829.423742,47327.91645,7070.669645,24.798107,4.667879,2245.249777,18.379773,162.792279,12.544925,217.056371,129.533641,34.71735,7.293561,5272.369278,185.256446,7.001818,103.568564,155.498718,18.379773,402.896302,5.543106,4.376137,82.563109,1523.187251,10.79447,25.089849,441.406304,3.792652,80.812654,86.355761,78.478715,21.297198,121.364853,18.088031,2610.511305,55.13932,271.612207,2.333939,13.12841,797.915559,17.796289,298.160768,139.744626,28.590759,9.6275,663.714039,183.214249,74.686063,3004.363592,51.346668,649.126917,117.572201,4.667879,24.214622,36710.24229,1190.892618,4204.88371,748.027602,14.587122,64.475078,47.554017,377.806453,3334.90777,551.101459,104.735534,78.186972,303.12039,320.333193,192.841749,215.889402,83.146594,18.671516,147.621672,51.346668,14.295379,1199.644891,1185.932997,478.749335,19164.85227,137.410687,30983.92178,21.58894,151.997808,302.536905,39819.04967
TCGA.BF.AAOU.01,17317.69666,34606.00477,17448.47574,24035.43084,1233.829559,1061.416695,4104.1119,25.959891,17485.21143,1345.506073,941.413423,7377.017463,2473.536829,38038.09835,22.531227,203.760658,781.7356,161.63706,15668.99865,50912.24528,84.737004,5.387902,1900.45998,970.801979,1610.49289,479.033469,11.265613,204.250467,146.942782,66.124252,75.920437,17.633134,1499.795994,101.39052,105.798803,392.827037,294.865182,77.389865,4458.244004,1759.884718,13845.92853,519.687639,3789.164537,1798.579651,79810.01278,323.76393,199.352374,659.773091,2062.09704,451.114341,490.788892,328.662022,771.449605,931.617238,718.060394,9281.395917,4234.890976,1792.70194,16.163706,155.26954,45.552262,2066.015514,481.972325,445.236629,252.741585,1201.502147,299.763275,399.194558,147.9224,34.286649,41.633788,23.021036,119.513463,81.308339,466.788237,12.245232,536.830963,868.921651,1029.089283,155.26954,341.886873,1822.580305,229.720549,261272.5931,601.975597,4.898093,16.163706,17.143325,3.428665,124657.9294,479.033469,195.923709,3515.361154,30.368175,6925.903123,1637.922209,20.571989,2045.443525,15563.19985,1984.217366,486.380608,1958.257474,1595.798612,3221.47559,23507.90626,722.958487,656.344426,1300.44362,5.387902,26605.94991,1034.966994,1416.038609,17664.97144,6820.594129,11.265613,14.204469,1325.913702,11.265613,154.77973,6.85733,149.881638,40.65417,44.572644,10.285995,9999.456312,223.842838,14.694278,72.491772,214.536462,36.245886,111.676514,93.063762,2.449046,215.026271,1543.878829,29.878366,16.163706,101.39052,413.888836,34.776458,41.633788,48.491118,7.836948,262.047961,45.062453,1163.786833,10.775804,390.8678,0.979619,3.428665,456.992052,71.022345,343.84611,2596.478957,27.429319,15.673897,364.907909,155.759349,1127.540947,1150.561983,50.450355,216.495699,72.001963,18.612752,33.307031,122.452318,11.755423,2462.271216,377.15314,16.163706,86.206432,21.551608,626.95587,2464.230453,189.066379,437.399681,24.000654,216.985508,59.756731,138.126215,82.287958,49.470737,6.85733,97.961855,27.429319,118.044035,872.840125,827.287862,1767.721667,21161.23003,164.575916,11021.19846,12.245232,73.471391,271.354337,39878.80159
TCGA.BF.AAOX.01,18240.93489,36516.76094,18298.62424,20356.80563,643.503833,1016.204759,4755.108729,44.605164,26366.01332,1413.686331,1254.693702,1437.079262,4406.197223,20853.21154,13.678917,3.766658,1352.428573,92.976986,2982.003898,15060.09109,39.84728,10.110504,1661.492798,281.309901,2708.425559,408.583302,25.177137,236.704737,187.539934,316.994032,33.503434,20.419253,2594.632829,33.305189,163.354023,157.208422,209.941639,85.44367,2755.21142,1970.557023,40774.86901,733.110651,1234.869185,302.918625,8342.949876,195.866231,8.326297,2069.67961,5966.386738,445.456905,378.648281,338.801001,368.141287,586.409223,1488.821252,5664.855829,4711.296545,779.103531,18.238556,33.503434,3.171923,1309.01288,529.116368,1752.289087,768.993028,1172.818446,161.173326,841.352516,399.66227,24.582401,26.763098,32.710454,24.978892,749.565001,834.017444,9.912259,568.170667,904.196236,1123.851888,102.492755,882.389267,17058.60068,513.256754,248835.3592,1058.03449,4.361394,7.929807,10.705239,11.696465,88117.00589,332.655401,145.115467,2410.463063,11.696465,9728.881883,936.311954,17.049085,3081.126485,21842.6532,2012.783245,755.710601,3093.615931,1650.589314,2554.785549,17363.10527,398.671044,391.534217,555.681221,19.824517,56814.4895,1878.769508,1925.555369,30801.55083,15209.76619,6.542091,18.040311,900.033087,5.947355,132.229531,5.947355,77.117372,37.666583,37.071847,7.533317,6937.986333,122.515517,25.573627,110.026071,119.343594,22.203459,495.414688,3.171923,6.938581,305.495812,1559.594779,36.080622,22.798195,134.410228,2.775432,69.584056,58.482326,56.103384,12.489446,861.573523,88.219102,760.864975,5.154375,545.768962,3.171923,6.740336,447.241111,23.194685,446.05164,320.165955,40.24377,13.877162,130.841814,51.3455,91.58927,1689.048877,33.503434,271.992378,65.817398,4.163149,24.185911,24494.77713,1416.263519,2323.036942,104.078716,9.912259,14.868388,45.59639,2830.544585,990.036396,232.739834,98.726096,33.503434,153.045274,54.913913,182.583805,48.966558,34.09817,33.305189,69.584056,49.759539,58.878816,13658.10122,13769.11852,983.69255,27335.43222,170.292604,11169.33131,20.419253,75.134921,112.008523,52450.71675
TCGA.BF.AAP0.06,13391.4765,26656.27024,13440.56607,15625.68537,1473.478884,833.572579,2760.259047,29.770449,14257.9866,1194.93516,853.841821,12590.36638,8171.196552,36606.09278,19.952535,111.164124,755.66268,82.343796,10776.90263,63982.39616,66.03339,3.008716,1414.413046,1738.562566,1984.168772,218.686119,15.835345,476.802248,349.802779,51.781579,81.235322,25.336553,2536.980678,64.449856,92.16171,277.751957,105.146693,82.185442,4368.971781,6367.867424,25736.87008,1196.201987,452.09911,1906.57558,102057.0589,378.148047,19.952535,11100.26038,1978.943108,604.910192,3024.234254,245.447853,574.347976,627.554736,776.406982,4948.703774,1643.550493,578.148459,5.384017,137.767505,14.410164,753.920792,142.834815,596.359106,384.482185,795.409397,565.638536,1215.996169,84.085684,81.076968,90.578175,36.104587,62.549614,287.728225,636.739236,28.661975,1001.743947,1469.995108,1545.212999,158.353453,88.677934,229.929214,203.959248,244178.1749,769.281077,6.017431,8.70944,26.445027,9.976268,155781.16,237.05512,70.308933,823.754665,18.844061,7869.84993,941.886341,8.076026,1674.429417,10523.06204,2323.995283,476.327188,1146.79571,572.922795,4273.801355,11116.57079,611.719391,619.795417,1783.851653,11.084742,9175.632507,448.773687,874.111063,18927.51323,13814.91363,28.661975,16.310406,1362.156407,9.817914,167.062893,8.392733,251.148577,83.610623,71.100701,47.347683,1926.844822,88.994641,7.917673,97.387374,899.605969,21.852777,327.474942,64.291502,6.017431,128.899711,1358.989338,17.41888,26.12832,90.103115,264.766974,43.5472,49.722984,46.397562,13.460044,738.877214,83.135563,1629.457036,25.019846,196.516636,4.59225,5.859078,458.908308,82.97721,203.009127,301.821682,56.532183,8.076026,322.090924,136.025617,200.792179,1940.146512,31.670691,526.84194,93.428538,37.846475,58.432424,3452.421992,392.241504,2265.879566,500.71362,4.433897,221.536481,25.811613,570.705846,811.878156,246.23962,833.414226,23.277958,358.353865,122.88228,105.93846,140.30116,80.443554,17.102173,122.565573,25.019846,64.924916,1404.436779,1412.987865,852.41664,15497.41908,227.237206,9708.175171,22.01113,83.45227,401.109298,36866.10915
TCGA.BF.AAP1.01,11129.74318,22045.48335,11217.70204,9879.956556,476.746102,1012.207013,1389.886046,16.548961,8918.076521,1201.499925,496.695535,7854.182342,1084.977102,51342.35879,37.858583,355.009223,2154.765432,116.069427,36192.80492,78865.5483,56.447827,4.307264,810.899101,1100.619271,2553.754087,518.231855,29.470753,285.186209,172.743952,57.581317,43.072639,34.231413,2352.446175,85.238485,59.848298,211.509326,309.216207,120.603389,4212.050682,148.940651,19123.57155,1360.641991,2108.292322,649.036658,101190.3237,459.970443,18.589244,302.415264,2924.858875,570.599115,223.977722,176.371121,876.414851,493.74846,2072.927418,8758.027663,14392.15552,1680.059613,53.047355,161.862443,31.05764,437.527331,109.041786,416.671106,592.588831,1298.526712,735.181935,570.599115,144.179991,103.147635,111.535465,18.135848,136.698954,753.997878,1461.976041,6.800943,811.352497,1315.982465,2021.693648,182.49197,35.138205,479.46648,302.86866,71056.93228,195.413761,4.76066,7.934433,17.682452,17.002357,132765.515,441.834595,124.00386,262.516399,9.748018,6640.440719,1597.768203,19.496037,1522.504434,49991.01142,2476.676733,420.071578,786.642404,1434.092175,4860.633943,11586.53985,121.963577,92.266126,127.404332,22.443112,23850.90701,907.925887,1628.372446,19821.80169,10964.70696,4.307264,13.375188,505.763459,4.080566,103.147635,4.76066,200.854516,9.294622,26.523678,7.254339,1132.583703,550.196287,13.375188,75.037071,177.958008,21.536319,160.728952,32.19113,5.894151,157.781877,1018.327861,6.800943,9.974716,218.083571,999.965315,60.528392,47.606601,48.740091,8.161132,107.454899,34.684809,2140.71015,9.748018,477.652895,5.440754,5.214056,445.915161,59.394902,610.271283,290.853661,36.044998,4.080566,100.880654,134.431973,101.560748,2274.008632,35.591602,246.87423,58.261411,14.28198,53.727449,27113.31935,1962.298746,3403.871958,722.940238,12.921792,209.242345,28.110564,530.926948,886.616266,389.240636,209.242345,19.269338,128.991218,80.704523,136.925652,85.238485,109.041786,19.949433,143.046501,40.125564,34.458111,10794.68339,10905.76545,4191.421155,66022.87429,48.513393,42182.3954,8.614528,55.314336,127.404332,23374.3876
